"Cage","Counter","Sample_Order","Date","Week","Temperature","Richness","Composition","AOP2","AOP2.gsoh","Col","gsm1","No_Plants","Mummy_raw","Ptoids_raw","BRBR_Survival","BRBR","LYER_Survival","LYER","Mummy_Ptoids_Survival","Mummy_Ptoids"
"47","MAB","23","2018-08-14","11","23 C","2","gsm1_AOP2","1","0","0","1","8","51","18","NA","NA","1","135","1","69"
"5","MAB","24","2018-08-14","11","20 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","1","0","1","0"
"35","MAB","25","2018-08-14","11","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","635","NA","NA"
"29","MAB","26","2018-08-14","11","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","32","1","NA","NA","1","250","1","33"
"33","MAB","27","2018-08-14","11","23 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","155","NA","NA"
"24","MAB","28","2018-08-14","11","20 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"32","MAB","29","2018-08-14","11","23 C","1","Col","0","0","1","0","8","1","7","NA","NA","1","205","1","8"
"3","MAB","30","2018-08-14","11","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"45","MAB","31","2018-08-14","11","23 C","2","Col_gsm1","0","0","1","1","8","4","6","NA","NA","1","5","1","10"
"4","MAB","32","2018-08-14","11","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","1","505","NA","NA"
"52","MAB","33","2018-08-14","11","23 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","1","0","0","0"
"10","MAB","34","2018-08-14","11","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"38","MAB","35","2018-08-14","11","23 C","4","Poly","1","1","1","1","8","36","16","NA","NA","1","115","1","52"
"30","MAB","36","2018-08-14","11","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","0","1","0"
"23","MAB","37","2018-08-14","11","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","3","NA","NA","1","110","1","3"
"55","MAB","38","2018-08-14","11","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"14","MAB","39","2018-08-14","11","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","55","NA","NA"
"39","MAB","40","2018-08-14","11","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","1","360","NA","NA"
"60","MAB","41","2018-08-14","11","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"20","MAB","42","2018-08-14","11","20 C","2","gsm1_AOP2","1","0","0","1","8","1","12","NA","NA","1","500","1","13"
"53","MAB","43","2018-08-14","11","23 C","4","Poly","1","1","1","1","8","7","0","NA","NA","1","115","1","7"
"27","MAB","44","2018-08-14","11","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"46","MAB","45","2018-08-14","11","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","530","NA","NA"
"9","MAB","46","2018-08-14","11","20 C","2","Col_gsm1","0","0","1","1","8","7","0","NA","NA","1","35","1","7"
"50","MAB","47","2018-08-14","11","23 C","2","Col_AOP2","1","0","1","0","8","0","1","NA","NA","1","5","1","1"
"21","MAB","48","2018-08-14","11","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"40","MAB","49","2018-08-14","11","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","9","30","NA","NA","1","335","1","39"
"11","MAB","50","2018-08-14","11","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"54","MAB","51","2018-08-14","11","23 C","1","AOP2.gsoh","0","1","0","0","8","40","17","NA","NA","1","235","1","57"
"51","MAB","52","2018-08-14","11","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"13","MAB","53","2018-08-14","11","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","5","1","0"
"58","MAB","54","2018-08-14","11","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","3","4","NA","NA","1","10","1","7"
"41","MAB","55","2018-08-14","11","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","1","35","NA","NA"
"43","MAB","56","2018-08-14","11","23 C","4","Poly","1","1","1","1","8","4","3","NA","NA","1","205","1","7"
"16","MAB","57","2018-08-14","11","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"25","MAB","58","2018-08-14","11","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"7","MAB","59","2018-08-14","11","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"19","MAB","60","2018-08-14","11","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"59","DTV","1","2018-08-21","12","23 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","1150","0","0"
"8","DTV","2","2018-08-21","12","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"24","DTV","3","2018-08-21","12","20 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"50","DTV","4","2018-08-21","12","23 C","2","Col_AOP2","1","0","1","0","8","0","2","NA","NA","1","10","1","2"
"34","DTV","5","2018-08-21","12","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","1","600","NA","NA"
"28","DTV","6","2018-08-21","12","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"6","DTV","7","2018-08-21","12","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","1","65","1","0"
"37","DTV","8","2018-08-21","12","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","115","38","NA","NA","1","105","1","153"
"49","DTV","9","2018-08-21","12","23 C","2","Col_gsm1","0","0","1","1","8","0","2","NA","NA","1","425","1","2"
"51","DTV","10","2018-08-21","12","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"42","DTV","11","2018-08-21","12","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"2","DTV","12","2018-08-21","12","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"57","DTV","13","2018-08-21","12","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"33","DTV","14","2018-08-21","12","23 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","750","NA","NA"
"25","DTV","15","2018-08-21","12","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"1","DTV","16","2018-08-21","12","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"55","DTV","17","2018-08-21","12","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"12","DTV","18","2018-08-21","12","20 C","4","Poly","1","1","1","1","8","0","100","NA","NA","1","550","1","100"
"26","DTV","19","2018-08-21","12","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"19","DTV","20","2018-08-21","12","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"7","DTV","21","2018-08-21","12","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"5","DTV","22","2018-08-21","12","20 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","1","15","1","0"
"41","DTV","23","2018-08-21","12","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","1","255","NA","NA"
"35","DTV","24","2018-08-21","12","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","310","NA","NA"
"54","DTV","25","2018-08-21","12","23 C","1","AOP2.gsoh","0","1","0","0","8","51","1","NA","NA","1","460","1","52"
"22","DTV","26","2018-08-21","12","20 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","1","445","NA","NA"
"43","DTV","27","2018-08-21","12","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","875","0","0"
"47","DTV","28","2018-08-21","12","23 C","2","gsm1_AOP2","1","0","0","1","8","8","4","NA","NA","1","5","1","12"
"40","DTV","29","2018-08-21","12","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","145","8","NA","NA","1","140","1","153"
"18","DTV","30","2018-08-21","12","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","3","NA","NA","1","90","1","3"
"11","DTV","31","2018-08-21","12","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"53","DTV","32","2018-08-21","12","23 C","4","Poly","1","1","1","1","8","0","13","NA","NA","1","560","1","13"
"17","DTV","33","2018-08-21","12","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","310","NA","NA"
"4","DTV","34","2018-08-21","12","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","1","270","NA","NA"
"46","DTV","35","2018-08-21","12","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","255","NA","NA"
"29","DTV","36","2018-08-21","12","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","3","NA","NA","1","510","1","3"
"3","DTV","37","2018-08-21","12","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"60","DTV","38","2018-08-21","12","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"15","DTV","39","2018-08-21","12","20 C","1","AOP2.gsoh","0","1","0","0","8","0","7","NA","NA","1","170","1","7"
"39","DTV","40","2018-08-21","12","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","1","455","NA","NA"
"20","DTV","41","2018-08-21","12","20 C","2","gsm1_AOP2","1","0","0","1","8","0","3","NA","NA","1","245","1","3"
"45","DTV","42","2018-08-21","12","23 C","2","Col_gsm1","0","0","1","1","8","0","4","NA","NA","1","0","1","4"
"38","DTV","43","2018-08-21","12","23 C","4","Poly","1","1","1","1","8","18","6","NA","NA","1","5","1","24"
"52","DTV","44","2018-08-21","12","23 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","1","155","NA","NA"
"48","DTV","45","2018-08-21","12","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","375","NA","NA"
"9","DTV","46","2018-08-21","12","20 C","2","Col_gsm1","0","0","1","1","8","0","2","NA","NA","1","10","1","2"
"44","DTV","47","2018-08-21","12","23 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"10","DTV","48","2018-08-21","12","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"14","DTV","49","2018-08-21","12","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","280","NA","NA"
"31","DTV","50","2018-08-21","12","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","130","1","0"
"30","DTV","51","2018-08-21","12","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","15","1","0"
"56","DTV","52","2018-08-21","12","23 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"32","DTV","53","2018-08-21","12","23 C","1","Col","0","0","1","0","8","161","19","NA","NA","1","405","1","180"
"58","DTV","54","2018-08-21","12","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","4","2","NA","NA","1","15","1","6"
"27","DTV","55","2018-08-21","12","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"36","DTV","56","2018-08-21","12","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","89","0","NA","NA","1","295","1","89"
"13","DTV","57","2018-08-21","12","20 C","4","Poly","1","1","1","1","8","3","1","NA","NA","1","15","1","4"
"16","DTV","58","2018-08-21","12","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"21","DTV","59","2018-08-21","12","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"23","DTV","60","2018-08-21","12","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","210","1","0"
"38","DTV","1","2018-08-29","13","23 C","4","Poly","1","1","1","1","8","0","6","NA","NA","1","0","1","6"
"9","DTV","2","2018-08-29","13","20 C","2","Col_gsm1","0","0","1","1","8","6","13","NA","NA","1","0","1","19"
"55","DTV","3","2018-08-29","13","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"49","DTV","4","2018-08-29","13","23 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","170","0","0"
"7","DTV","5","2018-08-29","13","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"28","DTV","6","2018-08-29","13","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"50","DTV","7","2018-08-29","13","23 C","2","Col_AOP2","1","0","1","0","8","8","0","NA","NA","1","125","1","8"
"24","DTV","8","2018-08-29","13","20 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"41","DTV","9","2018-08-29","13","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","1","115","NA","NA"
"51","DTV","10","2018-08-29","13","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"35","DTV","11","2018-08-29","13","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","575","NA","NA"
"14","DTV","12","2018-08-29","13","20 C","1","Col","0","0","1","0","7","0","0","NA","NA","1","745","NA","NA"
"37","DTV","13","2018-08-29","13","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","11","NA","NA","1","0","1","11"
"40","DTV","14","2018-08-29","13","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","34","18","NA","NA","1","50","1","52"
"25","DTV","15","2018-08-29","13","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"5","DTV","16","2018-08-29","13","20 C","1","gsm1","0","0","0","1","8","3","0","NA","NA","1","455","1","3"
"54","DTV","17","2018-08-29","13","23 C","1","AOP2.gsoh","0","1","0","0","7","81","34","NA","NA","1","90","1","115"
"30","DTV","18","2018-08-29","13","20 C","2","Col_gsm1","0","0","1","1","8","0","5","NA","NA","1","590","1","5"
"58","DTV","19","2018-08-29","13","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","9","14","NA","NA","1","50","1","23"
"43","DTV","20","2018-08-29","13","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","140","NA","NA"
"44","DTV","21","2018-08-29","13","23 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"36","DTV","22","2018-08-29","13","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","69","41","NA","NA","1","140","1","110"
"56","DTV","23","2018-08-29","13","23 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"1","DTV","24","2018-08-29","13","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","7","0","0","NA","NA","NA","NA","NA","NA"
"19","DTV","25","2018-08-29","13","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"2","DTV","26","2018-08-29","13","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"26","DTV","27","2018-08-29","13","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"33","DTV","28","2018-08-29","13","23 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","90","NA","NA"
"34","DTV","29","2018-08-29","13","23 C","2","Col_AOP2.gsoh","0","1","1","0","7","0","0","NA","NA","1","170","NA","NA"
"20","DTV","30","2018-08-29","13","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","615","0","0"
"42","DTV","31","2018-08-29","13","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"59","DTV","32","2018-08-29","13","23 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","60","NA","NA"
"57","DTV","33","2018-08-29","13","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","7","0","0","NA","NA","NA","NA","NA","NA"
"6","DTV","34","2018-08-29","13","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","1","840","1","0"
"29","DTV","35","2018-08-29","13","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","138","3","NA","NA","1","105","1","141"
"3","DTV","36","2018-08-29","13","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"45","DTV","37","2018-08-29","13","23 C","2","Col_gsm1","0","0","1","1","8","1","3","NA","NA","1","5","1","4"
"11","DTV","38","2018-08-29","13","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"4","DTV","39","2018-08-29","13","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","1","790","NA","NA"
"39","DTV","40","2018-08-29","13","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","1","205","NA","NA"
"46","DTV","41","2018-08-29","13","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","705","NA","NA"
"52","DTV","42","2018-08-29","13","23 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","1","155","NA","NA"
"47","DTV","43","2018-08-29","13","23 C","2","gsm1_AOP2","1","0","0","1","8","8","7","NA","NA","1","5","1","15"
"32","DTV","44","2018-08-29","13","23 C","1","Col","0","0","1","0","8","34","8","NA","NA","1","30","1","42"
"60","DTV","45","2018-08-29","13","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"17","DTV","46","2018-08-29","13","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","470","NA","NA"
"12","DTV","47","2018-08-29","13","20 C","4","Poly","1","1","1","1","8","18","0","NA","NA","1","285","1","18"
"23","DTV","48","2018-08-29","13","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","360","1","0"
"15","DTV","49","2018-08-29","13","20 C","1","AOP2.gsoh","0","1","0","0","8","40","11","NA","NA","1","275","1","51"
"10","DTV","50","2018-08-29","13","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"48","DTV","51","2018-08-29","13","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","90","NA","NA"
"21","DTV","52","2018-08-29","13","20 C","2","Col_AOP2","1","0","1","0","7","0","0","NA","NA","NA","NA","NA","NA"
"18","DTV","53","2018-08-29","13","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","42","6","NA","NA","1","225","1","48"
"16","DTV","54","2018-08-29","13","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"53","DTV","55","2018-08-29","13","23 C","4","Poly","1","1","1","1","8","35","58","NA","NA","1","80","1","93"
"22","DTV","56","2018-08-29","13","20 C","1","AOP2.gsoh","0","1","0","0","7","0","0","NA","NA","1","410","NA","NA"
"13","DTV","57","2018-08-29","13","20 C","4","Poly","1","1","1","1","8","11","2","NA","NA","1","55","1","13"
"31","DTV","58","2018-08-29","13","23 C","2","gsm1_AOP2","1","0","0","1","8","45","49","NA","NA","1","675","1","94"
"8","DTV","59","2018-08-29","13","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"27","DTV","60","2018-08-29","13","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"2","DTV","1","2018-09-05","14","20 C","4","Poly","1","1","1","1","7","0","0","NA","NA","NA","NA","NA","NA"
"6","DTV","2","2018-09-05","14","20 C","2","Col_AOP2","1","0","1","0","8","22","41","NA","NA","1","550","1","63"
"11","DTV","3","2018-09-05","14","20 C","2","gsm1_AOP2","1","0","0","1","7","0","0","NA","NA","NA","NA","NA","NA"
"5","DTV","4","2018-09-05","14","20 C","1","gsm1","0","0","0","1","8","0","3","NA","NA","1","630","1","3"
"29","DTV","5","2018-09-05","14","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","2","13","NA","NA","1","15","1","15"
"8","DTV","6","2018-09-05","14","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"12","DTV","7","2018-09-05","14","20 C","4","Poly","1","1","1","1","8","2","8","NA","NA","1","425","1","10"
"49","DTV","8","2018-09-05","14","23 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","565","NA","NA"
"27","DTV","9","2018-09-05","14","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"55","DTV","10","2018-09-05","14","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"3","DTV","11","2018-09-05","14","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"13","DTV","12","2018-09-05","14","20 C","4","Poly","1","1","1","1","8","0","7","NA","NA","1","450","1","7"
"35","DTV","13","2018-09-05","14","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","370","NA","NA"
"38","DTV","14","2018-09-05","14","23 C","4","Poly","1","1","1","1","7","0","0","NA","NA","1","0","0","0"
"18","DTV","15","2018-09-05","14","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","3","34","NA","NA","1","530","1","37"
"40","DTV","16","2018-09-05","14","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","5","10","NA","NA","1","10","1","15"
"51","DTV","17","2018-09-05","14","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"21","DTV","18","2018-09-05","14","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"47","DTV","19","2018-09-05","14","23 C","2","gsm1_AOP2","1","0","0","1","8","0","3","NA","NA","1","0","1","3"
"42","DTV","20","2018-09-05","14","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"58","DTV","21","2018-09-05","14","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","6","4","NA","NA","1","10","1","10"
"57","DTV","22","2018-09-05","14","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"39","DTV","23","2018-09-05","14","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","1","470","NA","NA"
"33","DTV","24","2018-09-05","14","23 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","390","NA","NA"
"22","DTV","25","2018-09-05","14","20 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","1","585","NA","NA"
"54","DTV","26","2018-09-05","14","23 C","1","AOP2.gsoh","0","1","0","0","8","31","6","NA","NA","1","10","1","37"
"34","DTV","27","2018-09-05","14","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","1","360","NA","NA"
"32","DTV","28","2018-09-05","14","23 C","1","Col","0","0","1","0","8","98","35","NA","NA","1","35","1","133"
"36","DTV","29","2018-09-05","14","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","10","10","NA","NA","1","5","1","20"
"17","DTV","30","2018-09-05","14","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","405","NA","NA"
"60","DTV","31","2018-09-05","14","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"19","DTV","32","2018-09-05","14","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","7","0","0","NA","NA","NA","NA","NA","NA"
"28","DTV","33","2018-09-05","14","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"25","DTV","34","2018-09-05","14","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"14","DTV","35","2018-09-05","14","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","725","NA","NA"
"7","DTV","36","2018-09-05","14","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"30","DTV","37","2018-09-05","14","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","445","0","0"
"9","DTV","38","2018-09-05","14","20 C","2","Col_gsm1","0","0","1","1","8","4","0","NA","NA","1","15","1","4"
"50","DTV","39","2018-09-05","14","23 C","2","Col_AOP2","1","0","1","0","8","0","9","NA","NA","1","425","1","9"
"41","DTV","40","2018-09-05","14","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","1","385","NA","NA"
"31","DTV","41","2018-09-05","14","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","175","0","0"
"43","DTV","42","2018-09-05","14","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","190","NA","NA"
"59","DTV","43","2018-09-05","14","23 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","0","NA","NA"
"46","DTV","44","2018-09-05","14","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","170","NA","NA"
"53","DTV","45","2018-09-05","14","23 C","4","Poly","1","1","1","1","8","4","0","NA","NA","1","5","1","4"
"48","DTV","46","2018-09-05","14","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","290","NA","NA"
"16","DTV","47","2018-09-05","14","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"56","DTV","48","2018-09-05","14","23 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"44","DTV","49","2018-09-05","14","23 C","1","AOP2","1","0","0","0","7","0","0","NA","NA","NA","NA","NA","NA"
"20","DTV","50","2018-09-05","14","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","585","NA","NA"
"1","DTV","51","2018-09-05","14","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"45","DTV","52","2018-09-05","14","23 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","0","1","0"
"24","DTV","53","2018-09-05","14","20 C","1","gsm1","0","0","0","1","7","0","0","NA","NA","NA","NA","NA","NA"
"26","DTV","54","2018-09-05","14","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"4","DTV","55","2018-09-05","14","20 C","1","AOP2","1","0","0","0","7","0","0","NA","NA","1","310","NA","NA"
"15","DTV","56","2018-09-05","14","20 C","1","AOP2.gsoh","0","1","0","0","8","58","27","NA","NA","1","50","1","85"
"23","DTV","57","2018-09-05","14","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","8","0","NA","NA","1","350","1","8"
"10","DTV","58","2018-09-05","14","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"52","DTV","59","2018-09-05","14","23 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","1","310","NA","NA"
